expense_id,employee_name,employee_email,department,category,vendor,amount,currency,date,card_last4,approver_name,region
f1582110-0a2e-491d-9065-47de45865cb1,Lisa Jackson,lisa.jackson@example.com,Sales,Software,Jones-Lin,1731.17,USD,2025-01-19,7227,Michael Lewis,Asia Pacific
d723c53f-8da3-48bb-8cef-14659ef9f478,Angelica Tucker,angelica.tucker@example.com,Marketing,Meals,Manning Group,145.69,USD,2025-01-25,3646,Timothy Duncan,North America
820d1c3b-08fb-4857-b55c-8aff051bf216,Tricia Valencia,tricia.valencia@example.com,Marketing,Meals,Wilson-Jimenez,168.74,USD,2025-02-05,4593,Mark Perez,Europe
30458c38-7c4c-44a5-970d-38ed63d46ce7,Carla Gray,carla.gray@example.com,Finance,Meals,Osborn Group,119.33,USD,2025-08-09,6977,Timothy Duncan,Europe
e44045a6-3abf-43fd-9921-5edb770db0ce,Joshua Blair,joshua.blair@example.com,Engineering,Lodging,Berry-Mckinney,277.03,USD,2025-08-27,2290,Jessica Holmes,North America
30b4e74c-c79f-4c3e-8667-6dcd63e709f4,Michele Williams,michele.williams@example.com,Sales,Client Entertainment,Santana-Byrd,211.96,USD,2025-12-04,8527,Mark Perez,North America
8afb9c77-35f9-41d0-aec6-c5c39b653243,Anthony Humphrey,anthony.humphrey@example.com,Operations,Lodging,Novak PLC,493.35,USD,2025-02-08,4258,Jessica Holmes,Europe
9eeea594-d069-474a-b963-437719604b14,Abigail Shaffer,abigail.shaffer@example.com,Operations,Client Entertainment,Schmitt PLC,558.78,USD,2025-04-21,4257,Shannon Jones,Latin America
cb6e567b-2506-4b0b-a3c5-f847ef421967,Gina Moore,gina.moore@example.com,Engineering,Meals,Lee-Cooke,172.77,USD,2025-06-25,8359,Crystal Robinson,Asia Pacific
b263f582-113b-4c21-9909-790141af63e3,Jamie Arnold,jamie.arnold@example.com,Sales,Meals,Price LLC,119.77,USD,2025-06-05,7224,Danny Morgan,North America
5b6046f7-bd3c-4c43-9845-e99b5fcc45ed,Cassandra Gaines,cassandra.gaines@example.com,Operations,Office Supplies,"Duran, Obrien and Gibbs",194.09,USD,2025-07-10,5119,Danny Morgan,North America
9e93f2e2-f552-44b6-b7a4-5ddf3f8262b9,Shane Henderson,shane.henderson@example.com,Marketing,Client Entertainment,"Anderson, Dalton and Wilson",468.02,USD,2025-08-04,4923,Shannon Jones,North America
7918d4c5-9f88-451f-82dc-99c772e2add0,Brittany Farmer,brittany.farmer@example.com,Marketing,Meals,"Huber, Hill and Weber",55.54,USD,2025-02-21,2827,Richard Aguirre,Asia Pacific
5f9d97e5-2379-4c6a-8b5f-0a04276ab644,Debra Davidson,debra.davidson@example.com,Sales,Travel,Andersen Group,491.87,USD,2025-03-12,2796,Danny Morgan,Europe
2526f8b3-cc60-41b5-858a-c6df62d00cea,Allison Hill,allison.hill@example.com,Sales,Travel,"Edwards, Hines and Jimenez",2937.62,USD,2025-06-29,1409,Brent Jordan,Asia Pacific
efd18cf9-88d6-4848-a842-d87ecf641508,Derek Zuniga,derek.zuniga@example.com,Marketing,Meals,"Evans, Hayden and Vaughn",197.69,USD,2025-07-29,2307,Shannon Jones,Europe
23012701-ce9a-4ef8-8070-283d7465c792,Angelica Tucker,angelica.tucker@example.com,Marketing,Lodging,Mcdowell-Smith,112.94,USD,2025-10-17,3646,Michael Lewis,North America
83dc89b9-71de-4530-9c0b-cc2cc3ea3af3,Jamie Arnold,jamie.arnold@example.com,Sales,Software,"Rodgers, Jefferson and Johnson",80.53,USD,2025-03-22,7224,John Daniel,North America
5d824845-64af-4d21-8636-197c71a3b444,Angie Henderson,angie.henderson@example.com,Sales,Software,Moon-White,1502.18,USD,2025-10-01,9935,Timothy Duncan,North America
7515f936-e06e-4808-bb7c-a7a4e1dfdc45,Anthony Humphrey,anthony.humphrey@example.com,Operations,Meals,"Mendoza, Jenkins and Ortiz",47.47,USD,2025-11-29,4258,Timothy Duncan,Europe
5d92c9f3-e329-4a95-8115-0ed6667fdc75,Brian Ramirez,brian.ramirez@example.com,Operations,Lodging,"Smith, Rodriguez and Anderson",98.58,USD,2025-06-20,6925,Mark Perez,Europe
7182da1a-975a-4707-9df5-3e3dd75d93ed,Fred Smith,fred.smith@example.com,Sales,Client Entertainment,"Rivera, Johnson and Wiley",349.76,USD,2025-11-24,5315,Brent Jordan,Europe
588216be-e6b0-4161-9361-47fbaa969679,Allison Hill,allison.hill@example.com,Sales,Lodging,Parker Ltd,221.59,USD,2025-04-25,1409,John Daniel,Asia Pacific
fa01229c-b5cd-449c-87e6-3aaa430d89b7,Angelica Tucker,angelica.tucker@example.com,Marketing,Client Entertainment,Morris-Brewer,406.63,USD,2025-01-19,3646,Danny Morgan,North America
6938896f-46ff-4f79-8001-3c3fb00950c9,James Ferrell,james.ferrell@example.com,Operations,Lodging,Byrd-Le,462.07,USD,2025-01-29,8019,Danny Morgan,Latin America
5fdd2f6f-adac-4530-86eb-3a8e6372d756,Anthony Rodriguez,anthony.rodriguez@example.com,Finance,Software,Donovan-Harris,874.86,USD,2025-10-11,3340,Brent Jordan,Asia Pacific
25e2cb56-f25a-4d15-bbf5-1d88351a488b,Matthew Foster,matthew.foster@example.com,Operations,Office Supplies,"Hoffman, Santiago and Jenkins",234.59,USD,2025-09-21,4598,John Daniel,Asia Pacific
000f6295-e6b4-4131-a315-046efab5637f,Angelica Tucker,angelica.tucker@example.com,Marketing,Software,Johnson and Sons,317.68,USD,2025-08-28,3646,John Daniel,North America
90677abf-701a-40e0-9bf8-723905312a50,Derek Zuniga,derek.zuniga@example.com,Marketing,Client Entertainment,Harrison-Alexander,454.99,USD,2025-06-20,2307,Danny Morgan,Europe
7c18e271-e320-47bc-a42b-12c38a0f0e2b,Patty Perez,patty.perez@example.com,Marketing,Meals,Bass PLC,83.46,USD,2025-10-08,2169,Michael Lewis,Europe
ce2775d7-56da-4413-a554-f7b937ece889,James Ferrell,james.ferrell@example.com,Operations,Travel,Bailey-Cook,466.11,USD,2025-08-18,8019,Michael Lewis,Latin America
187a1d00-f134-4021-a08c-b8966602d3b2,Eric Carney,eric.carney@example.com,Finance,Software,"Henderson, Cox and Cox",1422.87,USD,2025-03-25,2133,John Daniel,Europe
c089971e-292d-4ae7-87f8-d2de961d3da6,Patty Perez,patty.perez@example.com,Marketing,Client Entertainment,Blake Group,157.75,USD,2025-12-01,2169,Michael Lewis,Europe
a193fa26-bddb-4826-b6ed-c5113c675743,Margaret Hawkins DDS,margaret.hawkins.dds@example.com,Marketing,Client Entertainment,May-Turner,381.38,USD,2025-09-22,6820,Mark Perez,Europe
e5979452-5b24-4ec8-a157-9af4336f520b,Philip Cannon,philip.cannon@example.com,Operations,Lodging,Graham Group,220.82,USD,2025-02-26,6310,Crystal Robinson,Latin America
393145df-6c8f-4a41-8faf-80dc3d207bc8,Fred Smith,fred.smith@example.com,Sales,Meals,Edwards-Scott,74.48,USD,2025-07-04,5315,Brent Jordan,Europe
d066eb6d-9e7e-446a-bc79-f93af31b66d5,Noah Rhodes,noah.rhodes@example.com,Engineering,Travel,"Wood, Hunter and Peterson",953.28,USD,2025-06-07,4657,Mark Perez,Europe
155e9da6-69f3-44aa-8b4d-6aa85aaec268,Noah Rhodes,noah.rhodes@example.com,Engineering,Office Supplies,Brown-Wall,107.48,USD,2025-09-21,4657,Timothy Duncan,Europe
ee70341a-24d5-48f4-ba9c-8575bf8ca3b4,Connie Lawrence,connie.lawrence@example.com,Engineering,Software,"Miller, Lucas and Williams",1338.79,USD,2025-04-30,9279,Richard Aguirre,North America
66e219cc-6296-4825-b975-4231d1639126,Holly Wood,holly.wood@example.com,Sales,Meals,Bryant Group,170.37,USD,2025-04-18,1750,Brent Jordan,Europe
5ec5934f-def2-48ea-8681-3af5cdd9c866,Michele Williams,michele.williams@example.com,Sales,Meals,"Richardson, Edwards and Ramirez",168.17,USD,2025-04-16,8527,Brent Jordan,North America
87431a79-635c-4847-9924-d300c198d879,Angie Henderson,angie.henderson@example.com,Sales,Office Supplies,Ware and Sons,115.65,USD,2025-10-07,9935,Mark Perez,North America
683cb931-b21e-452e-8575-d56addcba7a0,Paula Moreno,paula.moreno@example.com,Finance,Meals,"Burns, Hernandez and Ryan",129.86,USD,2025-09-21,3591,Crystal Robinson,Latin America
73d9a0b6-08f7-4795-8443-b70628a060ee,Fred Smith,fred.smith@example.com,Sales,Client Entertainment,Contreras-Mckinney,224.17,USD,2025-10-14,5315,Jessica Holmes,Europe
2bdb035c-92cf-4704-a497-09912a629666,Brittany Farmer,brittany.farmer@example.com,Marketing,Client Entertainment,Jackson-Lawson,630.98,USD,2025-06-30,2827,Timothy Duncan,Asia Pacific
1c2e669a-11cf-40fc-9a83-22ea3e724015,Daniel Wagner,daniel.wagner@example.com,Operations,Meals,Sandoval-Cunningham,85.11,USD,2025-06-01,7912,Shannon Jones,North America
76df4f8a-8004-40ab-b602-98a171d37233,Carla Gray,carla.gray@example.com,Finance,Software,"Bentley, Byrd and Orr",459.86,USD,2025-11-02,6977,John Daniel,Europe
c23a892a-bd9d-4ae3-ba87-2f176ef2ea02,Noah Rhodes,noah.rhodes@example.com,Engineering,Lodging,Johnson-Rogers,306.56,USD,2025-05-16,4657,Mark Perez,Europe
48cb405b-c5e5-4374-a886-240141d88d3d,Brittany Farmer,brittany.farmer@example.com,Marketing,Lodging,"Turner, Ortiz and Taylor",349.93,USD,2025-01-11,2827,John Daniel,Asia Pacific
4e8e6a0b-5d1d-4d4a-9f51-46bbd8ee447f,Judy Baker,judy.baker@example.com,Sales,Client Entertainment,Blackwell LLC,604.49,USD,2025-04-27,4752,John Daniel,North America
478a37a5-c904-4ce9-a934-941c75754146,Sherri Baker,sherri.baker@example.com,Finance,Lodging,Smith-Bell,91.38,USD,2025-09-07,7252,Timothy Duncan,Latin America
